"캠페인 보고서(2026.02.01.~2026.02.28.),1738680",,,,,,,,,,,
캠페인유형,캠페인,광고그룹,키워드,PC/모바일 매체,일별,노출수,클릭수,총비용,구매완료 전환수,구매완료 전환매출액(원),평균노출순위
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,구미서플리철분젤리효과는무엇인가요,모바일,2026.2.3,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,구안와사좋은약,모바일,2026.2.19,1,0,0,0,0,6
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,권력키우는데좋은약,모바일,2026.2.1,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,귀어지러움건강식품,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,귀어지러움영양제,모바일,2026.2.14,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,귀어지러움영양제,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,급성빈혈약,모바일,2026.2.10,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,급여용빈혈약,모바일,2026.2.5,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기관지에좋은젤리,모바일,2026.2.13,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기관지에좋은젤리,모바일,2026.2.14,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기관지에좋은젤리,모바일,2026.2.20,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈약,모바일,2026.2.3,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈약,모바일,2026.2.8,2,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈약,모바일,2026.2.11,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈약,모바일,2026.2.13,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈약,모바일,2026.2.25,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈영양제,PC,2026.2.5,1,1,2805,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈영양제,모바일,2026.2.5,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈영양제,모바일,2026.2.13,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈영양제,모바일,2026.2.14,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈영양제,모바일,2026.2.17,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성빈혈영양제,모바일,2026.2.21,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성어지러움영양제,모바일,2026.2.25,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기립성저혈압빈혈약,모바일,2026.2.25,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기분좋은철분제,모바일,2026.2.7,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기침에좋은젤리,모바일,2026.2.27,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,기호성좋은철분젤리,모바일,2026.2.8,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,깡통시장철분젤리,모바일,2026.2.11,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,난임난자에좋은약,모바일,2026.2.23,1,0,0,0,0,4
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,난청어지러움영양제,PC,2026.2.17,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,남대문수입상가철분젤리,모바일,2026.2.9,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노년기어지러움영양제,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노년빈혈철분제,모바일,2026.2.10,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노년철분약,모바일,2026.2.22,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈약추천,모바일,2026.2.16,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈에좋은약,모바일,2026.2.12,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈에좋은영양제,모바일,2026.2.17,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈에좋은영양제,모바일,2026.2.26,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.3,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.4,2,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.5,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.6,2,0,0,0,0,2.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.7,2,0,0,0,0,4
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.10,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.12,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.13,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.14,4,0,0,0,0,2.8
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.17,3,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.19,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제,모바일,2026.2.21,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제추천,모바일,2026.2.7,2,0,0,0,0,5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈영양제추천,모바일,2026.2.17,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인빈혈철분제,모바일,2026.2.21,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움에좋은영양제,PC,2026.2.1,4,1,770,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,PC,2026.2.23,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.2,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.9,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.16,2,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.17,2,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.21,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.22,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.23,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인성어지러움영양제,모바일,2026.2.25,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인어지러움에좋은영양제,모바일,2026.2.28,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인어지러움영양제,PC,2026.2.5,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인어지러움영양제,PC,2026.2.14,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인어지러움영양제,모바일,2026.2.14,4,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인어지러움영양제,모바일,2026.2.15,3,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인어지러움영양제,모바일,2026.2.28,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인철분약,모바일,2026.2.9,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,노인철분젤리,모바일,2026.2.9,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,녹내장치료에좋은식품약,모바일,2026.2.1,1,0,0,0,0,5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,뇌에좋은철분제,모바일,2026.2.8,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,뇌에좋은철분제,모바일,2026.2.12,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,뇌에좋은철분제,모바일,2026.2.18,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,뇌에좋은철분제영양제,모바일,2026.2.5,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,뇌전증약철분,모바일,2026.2.4,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,누우면어지러움에좋은영양제,PC,2026.2.22,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,다계통어지러움약,PC,2026.2.19,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,단순한어지러움약,모바일,2026.2.6,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,담에좋은캡슐로된약?,모바일,2026.2.15,2,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,당뇨빈혈에좋은영양제,모바일,2026.2.13,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,당뇨성빈혈좋은약,모바일,2026.2.14,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,대만철분젤리,모바일,2026.2.10,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,돈키호테철분젤리복용주의사항,모바일,2026.2.14,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,두드러기약젤리,모바일,2026.2.14,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,두통약빈혈약,모바일,2026.2.28,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,또똣란해빗영양제,모바일,2026.2.9,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,레몬즙과철분약,모바일,2026.2.6,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,리튬철분젤리,모바일,2026.2.26,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,리포퍼철분젤리,PC,2026.2.9,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마그네숨빈혈약,모바일,2026.2.13,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마시는철분약,모바일,2026.2.8,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마시는철분약,모바일,2026.2.26,1,0,0,0,0,4
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이캡슐,모바일,2026.2.18,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이쿼카젤리,모바일,2026.2.25,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이해빗(MYHABIT),모바일,2026.2.22,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이해빗철분제내돈내산,모바일,2026.2.21,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이해빗철분츄어블,PC,2026.2.11,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이해빗철분츄어블,모바일,2026.2.3,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이해빗츄어블철분프리미엄,모바일,2026.2.4,1,1,2651,1,89250,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마이햇빛츄어블철분제,모바일,2026.2.20,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,마카쿠철분젤리,모바일,2026.2.9,3,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,맛있는철분약,모바일,2026.2.5,1,0,0,0,0,6
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리결철분약,모바일,2026.2.14,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리나는데좋은약젤리,모바일,2026.2.21,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리어지러움에좋은영양제,모바일,2026.2.5,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리어지러움영양제,모바일,2026.2.1,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리어지러움영양제,모바일,2026.2.19,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리어지러움영양제,모바일,2026.2.22,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리어지러움철분,PC,2026.2.14,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리어지러움철분,모바일,2026.2.17,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리에좋은철분,모바일,2026.2.7,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리철분약,모바일,2026.2.25,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,머리철분젤리,모바일,2026.2.24,1,0,0,0,0,5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,먹기좋은철분,모바일,2026.2.8,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,먹기좋은철분약,모바일,2026.2.21,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,멀미약젤리,모바일,2026.2.10,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,멍근육통에좋은약,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,멍하고어지러움영양제,모바일,2026.2.5,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,메가타타운약국빈혈약,모바일,2026.2.9,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,메니에르어지러움영양제,모바일,2026.2.12,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,메니에르어지러움영양제,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,모아젤철분약,모바일,2026.2.24,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,PC,2026.2.13,6,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.4,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.5,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.13,16,0,0,0,0,2.4
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.14,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.15,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.16,2,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.18,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.20,5,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.24,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,목에좋은젤리,모바일,2026.2.28,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,몸철분.좋은약,모바일,2026.2.21,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,물똥에좋은약,모바일,2026.2.6,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미가쿠철분젤리,모바일,2026.2.26,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미주신경성실신철분젤리,PC,2026.2.3,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카르디스빈혈약,모바일,2026.2.7,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠도철분젤리,모바일,2026.2.12,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.1,4,0,0,0,0,1.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.3,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.4,4,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.5,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.6,3,0,0,0,0,2.7
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.24,2,0,0,0,0,5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.25,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,05. 빈혈 관련 그룹,미카쿠토철분젤리,모바일,2026.2.26,2,0,0,0,0,2
